File,Comment,Code,Coherent
ZipArchiveOutputStream.java,"""/** * Write bytes to output or random access file. * @param data the byte array to write * @throws IOException on error */""","""protected final void writeOut(byte[] data) throws IOException {
        writeOut(data, 0, data.length);
    }""",1
WBSType.java,"""/** * Sets the value of the summaryAtCompletionNonLaborCost property. * * @param value *     allowed object is *     {@link Double } * */""","""public void setSummaryAtCompletionNonLaborCost(Double value)
   {
      this.summaryAtCompletionNonLaborCost = value;
   }""",1
VMTrackerImpl.java,"""/** * @{inheritDoc */""","""@Override
    public void publishEvent(JobEvent event) {
        try {
            jobEventProducer.fire(event);
        } catch (Exception e) {
            LOG.error(""Error firing Event: "" + e, e);
        }
    }""",1
ZStreamRef.java,"""/** * A reference to the native zlib's z_stream structure. */""","""class ZStreamRef {

    private long address;
    ZStreamRef (long address) {
        this.address = address;
    }

    long address() {
        return address;
    }

    void clear() {
        address = 0;
    }
}""",1
AbstractCalendarView.java,"""/** * Creates a new instance */""","""public BasicBinder(boolean includeBuiltInBindings) {

    initExtendedBinders();
    
    if (includeBuiltInBindings) {

        initJdkBindings();

        // Before we load other configuration, load the binding
        // configuration from
        // jadira-bindings' jar to ensure no-one overrides our built-in
        // mappings.
        initBuiltInBindings();

        // Init bindings registered from other jars
        initRegisteredBindings();
    }
}""",0
WpadProxySearchStrategy.java,"""/************************************************************************* * Uses DHCP to find the script URL. * * @return the URL, null if not found. ************************************************************************/""","""private String detectScriptUrlPerDHCP() {
    Logger.log(getClass(), LogLevel.DEBUG, ""Searching per DHCP not supported yet."");
    // TODO Rossi 28.04.2009 Not implemented yet.
    return null;
  }""",1
WorkflowTypeAPI.java,"""/** * This method calls proc InsertWorkflowType and adds in record in the database. It also validates the values * of the record passed. * * @param workflowType  Instance of WorkflowType. * @param bindingResult * @return restWrapper Instance of WorkflowType passed. */""","""@RequestMapping(value = {""/"", """"}, method = RequestMethod.PUT)


    @ResponseBody
    public RestWrapper insert(@ModelAttribute(""processtype"")
                       @Valid WorkflowType workflowType, BindingResult bindingResult, Principal principal) {

        RestWrapper restWrapper = null;
        if (bindingResult.hasErrors()) {
            BindingResultError bindingResultError = new BindingResultError();
            return bindingResultError.errorMessage(bindingResult);
        }""",1
WorldConfiguration.java,"""/** * Get the block types allowed for enderman to move. * * @return An integer array containing the block types. */""","""public int[] getEnderBlocks() {
        return cfg.getIntArray(""ender-blocks"", enderblocks);
    }""",1
WifiDirectHandler.java,"""/** * Calls initial services discovery call and submits the first * Discover task. This will continue until stopDiscoveringServices is called */""","""public void continuouslyDiscoverServices(){
        Log.i(TAG, ""Continuously Discover services called"");

        if (serviceDiscoveryRegistered == false) {
            Log.i(TAG, ""Setting up service discovery"");
            registerServiceDiscoveryListeners();
            serviceDiscoveryRegistered = true;
        }

        // TODO Change this to give some sort of status
        if (isDiscovering){
            Log.w(TAG, ""Services are still discovering, do not need to make this call"");
        } else {
            addServiceDiscoveryRequest();
            isDiscovering = true;
            // List to track discovery tasks in progress
            serviceDiscoveryTasks = new ArrayList<>();
            // Make discover call and first discover task submission
            discoverServices();
            submitServiceDiscoveryTask();
        }
    }""",1
WebdavServlet.java,"""/** * Returns the resource configuration to be applied * * @return the resource configuration. */""","""private ResourceConfig getResourceConfig() {
        // fallback if no config present
        if (config == null) {
            config = new ResourceConfig();
        }
        return config;
    }""",1
WoTMessageManager.java,"""/** * Get the highest index of a not fetched message list of the given identity. * * Notice that this uses a cached number from the IdentityStatistics object and it is possible that there are message lists with * higher index numbers which HAVE been fetched already. This function is for being used in scheduling message list fetches so this is * not a problem. */""","""public synchronized long getUnavailableNewMessageListIndex(Identity identity) {
		try {
			return getIdentityStatistics(identity).getIndexOfLatestAvailableMessageList() + 1;
		} catch(NoSuchObjectException e) {
			return 0;
		}
	}""",1
WindowFunctions.java,"""/** * Creates a Blackman Window. * Code from https://www.ee.columbia.edu/~ronw/code/MEAPsoft/doc/html/FFT_8java-source.html * All credit goes to the original authors! * * @param ntabs number of samples * @return window samples */""","""public static float[] makeBlackmanWindow(int ntabs) {
		// Make a blackman window:
		// w(n)=0.42-0.5cos{(2*PI*n)/(N-1)}+0.08cos{(4*PI*n)/(N-1)};
		float[] window = new float[ntabs];
		for (int i = 0; i < window.length; i++)
			window[i] = 0.42f - 0.5f * (float)Math.cos(2 * Math.PI * i / (ntabs - 1))
					+ 0.08f * (float)Math.cos(4 * Math.PI * i / (ntabs - 1));
		return window;
	}""",1
XtnInfo.java,"""/** * @return the isFromReplication */""","""public boolean isFromReplication() {
        return _isFromReplication;
    }""",1
ZkUtils.java,"""/** * Update the value of a persistent node with the given path and data. create parent directory if * necessary. Never throw NodeExistException. Return the updated path zkVersion */""","""public static void updatePersistentPath(ZkClient client, String path, String data) {
    try {
      client.writeData(path, data);
    } catch (ZkNoNodeException nne) {
      createParentPath(client, path);
      try {
        client.createPersistent(path, data);
      } catch (ZkNodeExistsException nee) {
        client.writeData(path, data);
      }
    }
  }""",1
WorkerManager.java,"""/** * Find the _Fields constant that matches fieldId, or null if its not found. */""","""public static _Fields findByThriftId(int fieldId) {
        switch(fieldId) {
          case 0: // SUCCESS
            return SUCCESS;
          case 1: // NE
            return NE;
          default:
            return null;
        }
      }""",1
WBSMilestoneType.java,"""/** * Gets the value of the projectId property. * * @return *     possible object is *     {@link String } * */""","""public String getProjectId()
   {
      return projectId;
   }""",1
ZipArchiveOutputStream.java,"""/** * Flushes this output stream and forces any buffered output bytes * to be written out to the stream. * * @exception  IOException  if an I/O error occurs. */""","""public void flush() throws IOException {
        if (out != null) {
            out.flush();
        }
    }""",1
WintInnerHackBase64.java,"""/** * Discards any characters outside of the base64 alphabet, per * the requirements on page 25 of RFC 2045 - ""Any characters * outside of the base64 alphabet are to be ignored in base64 * encoded data."" * * @param data The base-64 encoded data to groom * @return The data, less non-base64 characters (see RFC 2045). */""","""static byte[] discardNonBase64(byte[] data) {
        byte groomedData[] = new byte[data.length];
        int bytesCopied = 0;

        for (int i = 0; i < data.length; i++) {
            if (isBase64(data[i])) {
                groomedData[bytesCopied++] = data[i];
            }
        }

        byte packedData[] = new byte[bytesCopied];

        System.arraycopy(groomedData, 0, packedData, 0, bytesCopied);

        return packedData;
    }""",1
WidgetTextfieldInteger.java,"""/** * @return    The specified value. */""","""public int getValue() {
		
		return Integer.parseInt(textfield.getText());
		
	}""",1
AbstractExternalService.java,"""/** * Helper function for constructors. */""","""protected static final <T extends CommonFieldsBase> T newEntity(T parameterTableRelation, CallingContext cc) throws ODKDatastoreException {
Datastore ds = cc.getDatastore();
User user = cc.getCurrentUser();
return ds.createEntityUsingRelation(parameterTableRelation, user);
}""",0
WrapperPlayServerSpawnEntityExperienceOrb.java,"""/** * Set the y position of the object. * @param value - new value. */""","""public void setY(double value) {
        handle.getIntegers().write(2, (int) Math.floor(value * 32.0D));
    }""",1
WorkflowStateTag.java,"""/** * @return the stateIds */""","""public List<String> getStateIds() {
		return stateIds;
	}""",1
WrapperPlayServerMapChunkBulk.java,"""/** * Set the size of the data field. * @param value - new value. */""","""public void setDataLength(int value) {
        handle.getIntegers().write(0, value);
    }""",1
WindowCache.java,"""/** * Returns the size of the {@link #sWindows} cache. * * @param cls The class of the implementation of the window. * @return True if the cache corresponding to this class is empty, false if * it is not empty. */""","""public int getCacheSize(Class<? extends StandOutWindow> cls) {
        SparseArray<Window> l2 = sWindows.get(cls);
        if (l2 == null) {
            return 0;
        }

        return l2.size();
    }""",1
ZergPositionFinder.java,"""/** * Returns true if given position (treated as building position for our <b>UnitType building</b>) has all * necessary requirements like: doesn't collide with another building, isn't too close to minerals etc. */""","""public static boolean doesPositionFulfillAllConditions(AUnit builder, AUnitType building, APosition position) {

        // Check for CREEP
        if (!isCreepConditionFulfilled(building, position)) {
            _CONDITION_THAT_FAILED = ""CREEP"";
            return false;
        }

        // =========================================================
        // If it's not physically possible to build here (e.g. rocks, other buildings etc)
        if (!canPhysicallyBuildHere(builder, building, position)) {
//            System.out.println(builder + "" / "" + ConstructionBuildPositionFinder.building + "" / "" + position);
            _CONDITION_THAT_FAILED = ""CAN'T PHYSICALLY BUILD"";
            return false;
        }

        // If other buildings too close
        if (isOtherConstructionTooClose(builder, building, position)) {
//            _CONDITION_THAT_FAILED = ""BUILDINGS TOO CLOSE"";
            return false;
        }

        // Can't be too close to minerals or to geyser, because would slow down production
        if (isTooCloseToMineralsOrGeyser(building, position)) {
            _CONDITION_THAT_FAILED = ""TOO CLOSE TO MINERALS OR GEYSER"";
            return false;
        }

        // All conditions are fullfilled, return this position
        _CONDITION_THAT_FAILED = null;
        return true;
    }""",1
EntityUtil.java,"""/** * Assumes that the key in <key, value> pairs is an Object to which a regular equals() is applicable. */""","""public static boolean deepEqual(Map<?, ? extends Entity> o1, Map<?, ? extends Entity> o2) {
    if (o1.keySet().size() != o2.keySet().size()) return false;
    for (Entry<?,? extends Entity> entry : o1.entrySet()) {
        Object actualKey = findMatchingKey(entry.getKey(), o2.keySet());
        if (actualKey == null) return false;
        if (!deepEqual(entry.getValue(), o2.get(actualKey)))
            return false;
    }
    return true;
}""",0
VorbisCommentReader.java,"""/** * Looks for an identification header in the first page of the file. If an * identification header is found, it will be skipped completely and the * method will return true, otherwise false. * * @throws IOException */""","""private boolean findIdentificationHeader(InputStream input)
            throws IOException {
        byte[] buffer = new byte[FIRST_PAGE_LENGTH];
        IOUtils.readFully(input, buffer);
        int i;
        for (i = 6; i < buffer.length; i++) {
            if (buffer[i - 5] == 'v' && buffer[i - 4] == 'o'
                    && buffer[i - 3] == 'r' && buffer[i - 2] == 'b'
                    && buffer[i - 1] == 'i' && buffer[i] == 's'
                    && buffer[i - 6] == PACKET_TYPE_IDENTIFICATION) {
                return true;
            }
        }
        return false;
    }""",1
WallImageActivity.java,"""/** * Loads the {@link red.yelo.fragments.ImageViewFragment} into the fragment container * and opens the image through the url supplied */""","""public void loadWallImageScreen(String wall_image) {


        Bundle args = new Bundle();
        args.putString(AppConstants.Keys.WALL_IMAGES, wall_image);
        loadFragment(R.id.frame_content, (AbstractYeloFragment) Fragment
                        .instantiate(this, ImageViewFragment.class
                                .getName(), args), AppConstants.FragmentTags.SEARCH, false,
                null
        );

    }""",1
XtnInfo.java,"""/** * Constructs a new Xtn info. */""","""public XtnInfo(ServerTransaction xtn) {
        m_Transaction = xtn;
        setStatus(XtnStatus.UNINITIALIZED);
        m_Readonly = true;
        m_Active = true;
        m_startTime = SystemTime.timeMillis();
        _usage = 1;
        _lastUsageTime = m_startTime;
        _onlyEmbeddedJoins = true;
    }""",1
WXBaseCircleIndicator.java,"""/** * Get attribute of xml */""","""private void getAttrs(Context context) {
    radius = WXViewUtils.dip2px(5);
    circlePadding = WXViewUtils.dip2px(5);
    pageColor = Color.parseColor(""#ffffff"");
    //		strokeWidth= WAViewUtils.dip2px((float)1.5);
    //		strokeColor = Color.parseColor(""#FFDDDDDD"");
    fillColor = Color.parseColor(""#ffd545"");
  }""",1
TreatmentCategorizationWizardPresentation.java,"""/** *  TreatmentCategorization#splitRange(RangeEdge, double, boolean) */""","""public Pair<RangeEdge> splitRange(final RangeEdge range, final double value, final boolean lowerRangeOpen) {
    ObservableList<DecisionTreeNode> options1 = getOptionsForEdge(range);
    Pair<RangeEdge> ranges = getBean().splitRange(range, value, lowerRangeOpen);
    
    // Ensure options list is preserved for first range
    d_optionsForEdge.remove(range);
    d_optionsForEdge.put(ranges.getFirst(), options1);
    
    // Ensure exclude-node for second range is in the options list
    DecisionTree tree = getBean().getDecisionTree();
    ObservableList<DecisionTreeNode> options2 = createOptionsForChildrenOfNode((ChoiceNode) tree.getEdgeSource(ranges.getSecond()));
    d_optionsForEdge.put(ranges.getSecond(), options2);
    getModelForEdge(ranges.getSecond()).setValue(findLeafNode(options2, null));
    
    return ranges;
}""",0
WBSType.java,"""/** * Sets the value of the summaryActivityCount property. * * @param value *     allowed object is *     {@link Integer } * */""","""public void setSummaryActivityCount(Integer value)
   {
      this.summaryActivityCount = value;
   }""",1
ZMQ.java,"""/** * Sets the ROUTER socket behavior when an unroutable message is encountered. * A value of false is the default and discards the message silently * when it cannot be routed or the peers SNDHWM is reached. * A value of true returns an EHOSTUNREACH error code if the message cannot be routed * or EAGAIN error code if the SNDHWM is reached and ZMQ_DONTWAIT was used. * Without ZMQ_DONTWAIT it will block until the SNDTIMEO is reached or a spot in the send queue opens up. * * @param mandatory A value of false is the default and discards the message silently when it cannot be routed. *                  A value of true returns an EHOSTUNREACH error code if the message cannot be routed. * @return true if the option was set, otherwise false. */""","""public boolean setRouterMandatory(boolean mandatory)
        {
            return setSocketOpt(zmq.ZMQ.ZMQ_ROUTER_MANDATORY, mandatory);
        }""",1
WebappManager.java,"""/** * Writes the data from the List to the file. * * @param file * @param list * @throws IOException */""","""private static void writeData(final List<String> list, final File file)
            throws IOException {
        FileWriter fileWriter = new FileWriter(file);
        for (String str : list) {
            fileWriter.write(str + ""\n"");
        }
        fileWriter.flush();
        fileWriter.close();
    }""",1
ZeroOrOneFactory.java,"""/** * converts a zero ore one of zero or ones * to a zero ore one of zero or ones * <p/> */""","""public static <Z> ZeroOrOne<ZeroOrOne<Z>> zeroOrOnes(
  final ZeroOrOne<ZeroOrOne<Z>> nmz
 ) {
  return nmz.traverseZeroOrOnes(
   () -> ZeroOrOneFactory.<Z>zero(),
   (ZeroOrOne<Z> mz) -> mz
  ).apply(lift1(ZeroOrOneFactory::one));
 }""",1
WorkerMessages.java,"""/** * @param lwpcOID * @return */""","""public static String getUnknownWorkerDisposalMessage(String lwpcOID) {
		return ""The consumer ["" + lwpcOID + 
				""] disposed an unknown worker. This disposal was ignored."";
	}""",1
WebsocketRequestBuilderDefault.java,"""/** * The ExecutorService to use to * send events to the client. */""","""protected ExecutorService getThreadExecutorForClientEvents() {

        if(this.threadExecutorForClientEvents == null) {
            ThreadFactory threadFactory = getThreadExecutorForClientEventsThreadThreadFactory();
            if(threadFactory != null) {
                this.threadExecutorForClientEvents =
                        Executors.newFixedThreadPool(getThreadExecutorForClientEventsThreadNumber(), threadFactory);
            } else {
                this.threadExecutorForClientEvents = Executors.newFixedThreadPool(getThreadExecutorForClientEventsThreadNumber());
            }
        }

        return this.threadExecutorForClientEvents;
    }""",1
WrapperPlayServerScoreboardTeam.java,"""/** * Set only if Mode = 0 or 2. This will be after before the name of each team member. * <p> * A team must be created or updated. * @param value - new value. */""","""public void setTeamSuffix(String value) {
        handle.getStrings().write(3, value);
    }""",1
WXSReduceAgent.java,"""/** * This invokes the ReduceAgent for each key as efficiently as possible and reduces the results. * * @param <K> *            The key type * @param <A> *            The agent type * @param <X> *            The result of the ReduceGridAgent * @param batch *            The key/agent map * @param bmap *            The map containing the keys * @return The reduced value for all agents */""","""static private <A extends ReduceGridAgent, K extends Serializable, X> X callReduceAgentAll(WXSUtils utils, Map<K, A> batch, BackingMap bmap) {
		if (batch.size() > 0) {
			try {
				Map<Integer, SortedMap<K, A>> pmap = convertToPartitionEntryMap(bmap, batch);
				ArrayList<Future<X>> results = new ArrayList<Future<X>>(pmap.size());

				for (SortedMap<K, A> perPartitionEntries : pmap.values()) {
					// we need one key for partition routing
					// so get the first one
					K key = perPartitionEntries.keySet().iterator().next();

					// invoke the agent to add the batch of records to the grid
					ReduceAgentExecutor<A, K> ia = new ReduceAgentExecutor<A, K>();
					ia.batch = perPartitionEntries;
					// only call if work to go
					if (ia.batch.size() > 0) {
						Future<X> fv = utils.getExecutorService().submit(new CallReduceAgentThread<X>(utils, bmap.getName(), key, ia));
						results.add(fv);
					}
				}

				List<X> r = collectResultsAsList(results, ConfigProperties.getAgentTimeout(utils.getConfigProperties()));
				A agent = batch.values().iterator().next();
				X retVal = (X) agent.reduceResults(r);

				return retVal;
			} catch (Exception e) {
				logger.log(Level.SEVERE, ""Exception"", e);
				throw new ObjectGridRuntimeException(e);
			}
		}

		return null;
	}""",1
XmlBeanFactory.java,"""/** * Configures the object by parsing the provided XML.<br/> * The underlying XmlBean will start at the root of the XML and will access * private fields as needed. * @param is The InputStream containing the XML document to configure the object * @param obj The object instance to configure * @see XmlBean#configure(java.io.InputStream, java.lang.Object) */""","""static public void configure(InputStream is, Object obj) throws XmlBeanException, IOException, SAXException {
        createXmlBean().configure(is, obj);
    }""",1
WebResourcesBrowserInformationControl.java,"""/** * Browser information control for Web Resources. * */""","""public class WebResourcesBrowserInformationControl extends
		BrowserInformationControl {

	public WebResourcesBrowserInformationControl(Shell parent,
			String symbolicFontName, ToolBarManager toolBarManager) {
		super(parent, symbolicFontName, toolBarManager);
	}

	@Override
	public IInformationControlCreator getInformationPresenterControlCreator() {
		// Hack: We don't wan't to have auto-enrichment when the mouse moves
		// into the hover,
		// but we do want F2 to persist the hover. The framework has no way to
		// distinguish the
		// two requests, so we have to implement this aspect.
		for (StackTraceElement element : Thread.currentThread().getStackTrace()) {
			if (""canMoveIntoInformationControl"".equals(element.getMethodName()) //$NON-NLS-1$
					&& ""org.eclipse.jface.text.AbstractHoverInformationControlManager"".equals(element.getClassName())) //$NON-NLS-1$
				return null; // do not enrich bracket hover
		}
		return super.getInformationPresenterControlCreator();
	}

}""",1
ZrcListView.java,"""/** * @return Whether the views created by the ListAdapter can contain *         focusable items. */""","""public boolean getItemsCanFocus() {
        return mItemsCanFocus;
    }""",1
WBSType.java,"""/** * Sets the value of the summaryAccountingVarianceByLaborUnits property. * * @param value *     allowed object is *     {@link Double } * */""","""public void setSummaryAccountingVarianceByLaborUnits(Double value)
   {
      this.summaryAccountingVarianceByLaborUnits = value;
   }""",1
BaseRemoteProxy.java,"""/** * Internal use only */""","""public void forceSlotCleanerRun() {
cleanUpThread.cleanUpAllSlots();
}""",0
WinstoneResponse.java,"""/** * @deprecated */""","""@Deprecated
	@Override
	public String encodeUrl(final String url) {
		return encodeURL(url);
	}""",1
WebdavServlet.java,"""/** * This is a cheesy way to set the value of the hadoop config * @param config */""","""public static void setConf(Configuration config) {
        hadoopConfig = config;   
    }""",1
XTraceGCUtils.java,"""/** * Ask each GC bean for its elapsed collection time */""","""public static long calculateElapsedGC() {
        long timeMillis = 0;
        for (GarbageCollectorMXBean gcbean : gcbeans) {
            timeMillis += gcbean.getCollectionTime();
        }
        return timeMillis;
    }""",1
WSBaseActivity.java,"""/** * Initialize the view. * * This has to be done after onCreate() because the various drawer resources need to exist * already, so this is called explicitly in the constructor of child objects. * * @return *   true if the caller should continue processing *   false if authentication is needed and the caller should finish() */""","""protected boolean initView() {
        mDrawerLayout = (DrawerLayout) findViewById(R.id.drawer_layout);
        mLeftDrawerList = (ListView) mDrawerLayout.findViewById(R.id.left_drawer);
        mLeftDrawerList.setChoiceMode(ListView.CHOICE_MODE_SINGLE);

        mToolbar = (Toolbar) findViewById(R.id.toolbar);
        mNavDrawerListAdapter = new NavDrawerListAdapter(this, mNavRowList, mCurrentActivity);
        mLeftDrawerList.setAdapter(mNavDrawerListAdapter);
        mLeftDrawerList.setOnItemClickListener(this);

        if (mToolbar != null) {
            mToolbar.setTitle(mActivityFriendly);
            setSupportActionBar(mToolbar);
        }

        mDrawerToggle = new ActionBarDrawerToggle(this, mDrawerLayout, mToolbar, R.string.drawer_open, R.string.drawer_close) {

            @Override
            public void onDrawerClosed(View drawerView) {
                super.onDrawerClosed(drawerView);
            }

            @Override
            public void onDrawerOpened(View drawerView) {
                super.onDrawerOpened(drawerView);
            }
        };
        mDrawerLayout.setDrawerListener(mDrawerToggle);

        // Make sure we have an active account, or go to authentication screen
        if (!setupCredentials()) {
            return(false);
        }
        initDrawer();

        return true;
    }""",1
WindowManagerService.java,"""/** * Starts the view server on the specified port. * * @param port The port to listener to. * * @return True if the server was successfully started, false otherwise. * * @see com.android.server.wm.ViewServer * @see com.android.server.wm.ViewServer#VIEW_SERVER_DEFAULT_PORT */""","""@Override
    public boolean startViewServer(int port) {
        if (isSystemSecure()) {
            return false;
        }

        if (!checkCallingPermission(Manifest.permission.DUMP, ""startViewServer"")) {
            return false;
        }

        if (port < 1024) {
            return false;
        }

        if (mViewServer != null) {
            if (!mViewServer.isRunning()) {
                try {
                    return mViewServer.start();
                } catch (IOException e) {
                    Slog.w(TAG, ""View server did not start"");
                }
            }
            return false;
        }

        try {
            mViewServer = new ViewServer(this, port);
            return mViewServer.start();
        } catch (IOException e) {
            Slog.w(TAG, ""View server did not start"");
        }
        return false;
    }""",1
WholeColumnFamilyIterator.java,"""/** * @param currentRow All keys have this in their row portion (do not modify!). * @param keys       One key for each key in the row, ordered as they are given by the source iterator (do not modify!). * @param values     One value for each key in keys, ordered to correspond to the ordering in keys (do not modify!). * @return true if we want to keep the row, false if we want to skip it */""","""protected boolean filter(Text currentRow, Collection<Map.Entry<Key,Value>> keysValues) {
        return true;
    }""",1
WcmCommandHandler.java,"""/** * Activates provided asset * * @param assetPath path to asset * @throws IOException if response doesn't contain desired message */""","""public void activatePage(String assetPath) throws IOException {
    triggerAction(Maps.newHashMap(new ImmutableMap.Builder<String, String>()
        .put(PATH_PROPERTY, assetPath)
        .put(CMD_PROPERTY, ACTIVATE)
        .put(CHARSET_PROPERTY, UTF_8).build()), REPLICATE_URL,
        REPLICATION_STARTED_MESSAGE + assetPath);
  }""",1
WsFrameEncodingSupport.java,"""/** * Performs an in-situ unmasking of the readable buf bytes. * Preserves the position of the buffer whilst unmasking all the readable bytes, * such that the unmasked bytes will be readable after this invocation. * * @param buf   the buffer containing readable bytes to be unmasked. * @param mask  the mask to apply against the readable bytes of buffer. */""","""public static void unmask(ByteBuffer buf, int mask) {
        byte b;
        int remainder = buf.remaining() % 4;
        int remaining = buf.remaining() - remainder;
        int end = remaining + buf.position();

        // xor a 32bit word at a time as long as possible
        while (buf.position() < end) {
            int plaintext = buf.getInt(buf.position()) ^ mask;
            buf.putInt(plaintext);
        }

        // xor the remaining 3, 2, or 1 bytes
        switch (remainder) {
        case 3:
            b = (byte) (buf.get(buf.position()) ^ ((mask >> 24) & 0xff));
            buf.put(b);
            b = (byte) (buf.get(buf.position()) ^ ((mask >> 16) & 0xff));
            buf.put(b);
            b = (byte) (buf.get(buf.position()) ^ ((mask >> 8) & 0xff));
            buf.put(b);
            break;
        case 2:
            b = (byte) (buf.get(buf.position()) ^ ((mask >> 24) & 0xff));
            buf.put(b);
            b = (byte) (buf.get(buf.position()) ^ ((mask >> 16) & 0xff));
            buf.put(b);
            break;
        case 1:
            b = (byte) (buf.get(buf.position()) ^ (mask >> 24));
            buf.put(b);
            break;
        case 0:
        default:
                break;
        }
    }""",1
WidgetHistogramYaxisType.java,"""/** * @return    True if frequency should be shown. */""","""public boolean isFrequencyShown() {
		
		return axisTypeCombobox.getSelectedItem().toString().equals(""Frequency"") || axisTypeCombobox.getSelectedItem().toString().equals(""Both"");
		
	}""",1
XmlPatchBodyReaderMountPointTest.java,"""/** * Test trying to use Patch create operation which requires value without value. Error code 400 should be returned. */""","""@Test
    public void moduleDataValueMissingNegativeTest() throws Exception {
        final String uri = MOUNT_POINT + ""instance-identifier-patch-module:patch-cont/my-list1=leaf1"";
        mockBodyReader(uri, xmlToPatchBodyReader, false);
        final InputStream inputStream = TestXmlBodyReader.class
                .getResourceAsStream(""/instanceidentifier/xml/xmlPATCHdataValueMissing.xml"");
        try {
            xmlToPatchBodyReader.readFrom(null, null, null, mediaType, null, inputStream);
            fail(""Test should return error 400 due to missing value node when attempt to invoke create operation"");
        } catch (final RestconfDocumentedException e) {
            assertEquals(""Error code 400 expected"", 400, e.getErrors().get(0).getErrorTag().getStatusCode());
        }
    }""",1
WeekView.java,"""/** * Set whether the week view should fling vertically. * @return True if it should have vertical fling enabled. */""","""public void setVerticalFlingEnabled(boolean enabled) {
        mVerticalFlingEnabled = enabled;
    }""",1
WorkerMessages.java,"""/** * @param remoteWorkerID * @return */""","""public static String getRemoteWorkerFailureMessage(String remoteWorkerID) {
		return ""The remote Worker ["" + remoteWorkerID + ""] has failed. Disposing this Worker."";
	}""",1
WishResource.java,"""/** * GET  /wishes/:id : get the ""id"" wish. * * @param id the id of the wish to retrieve * @return the ResponseEntity with status 200 (OK) and with body the wish, or with status 404 (Not Found) */""","""@GetMapping(""/wishes/{id}"")
    @Timed
    public ResponseEntity<Wish> getWish(@PathVariable Long id) {
        log.debug(""REST request to get Wish : {}"", id);
        Wish wish = wishService.findOne(id);
        return Optional.ofNullable(wish)
            .map(result -> new ResponseEntity<>(
                result,
                HttpStatus.OK))
            .orElse(new ResponseEntity<>(HttpStatus.NOT_FOUND));
    }""",1
WebSocketHandlerAdapter.java,"""/** * Disconnect the WebSocket */""","""@Override
    public synchronized void processClose(WebSocketChannel channel, int code, String reason) {
        nextHandler.processClose(channel, code, reason);        
    }""",1
WritableRpcEngine.java,"""/** Construct a server for a protocol implementation instance listening on a * port and address. */""","""public Server getServer(Class<? extends VersionedProtocol> protocol,
                          Object instance,
                          Class<?>[] ifaces,
                          String bindAddress, int port,
                          int numHandlers,
                          int metaHandlerCount, boolean verbose,
                          Configuration conf, int highPriorityLevel)
    throws IOException {
    return new Server(instance, ifaces, conf, bindAddress, port, numHandlers,
        metaHandlerCount, verbose, highPriorityLevel);
  }""",1
AbstractCalendarView.java,"""/** * Do NOT modify this inventory on the client side of a singleplayer game! */""","""public IInventory getBaubles(EntityPlayer player) {
return hasBaubles() ? getBaublesInvUnsafe(player) : null;
}""",0
XInputLibraryVersion.java,"""/** * The version of the loaded DLL. * * @author Ivan ""StrikerX3"" Oliveira */""","""public enum XInputLibraryVersion {
    /**
     * Library was not loaded.
     */
    NONE,

    /**
     * XInput 1.4 was loaded.
     */
    XINPUT_1_4,

    /**
     * XInput 1.3 was loaded.
     */
    XINPUT_1_3,

    /**
     * XInput 9.1.0 was loaded.
     */
    XINPUT_9_1_0
}""",1
WifiStatus.java,"""/** * Method to Check if wifi is enabled * * @return true if wifi enabled or false if wifi Disabled */""","""public boolean istWifiEnabled() {
			if (!mWifiManager.isWifiEnabled() ) {
				  return false;
			 }else{
			      return true;  	   
			  }
	  }""",1
ZMQ.java,"""/** * The ZMQ_BACKLOG option shall set the maximum length * of the queue of outstanding peer connections for the specified socket; * this only applies to connection-oriented transports. * For details refer to your operating system documentation for the listen function. * * @param value the maximum length of the queue of outstanding peer connections. * @return true if the option was set, otherwise false. * @deprecated this option uses integer range, use {@link #setBacklog(int)} instead. * @see #getBacklog() */""","""@Deprecated
        public boolean setBacklog(long value)
        {
            return setBacklog(Long.valueOf(value).intValue());
        }""",1
AbstractCalendarView.java,"""/* * called for implicitCA */""","""public BCECGOST3410PublicKey(
    String algorithm,
    ECPublicKeyParameters params)
{
    this.algorithm = algorithm;
    this.ecPublicKey = params;
    this.ecSpec = null;
}""",0
WorldEditCUI.java,"""/** * @see com.sijobe.spc.core.IHook#init(java.lang.Object[]) */""","""@Override
   public void init(Object... params) {
   }""",1
WorkerManager.java,"""/** * Performs a deep copy on <i>other</i>. */""","""public update_status_args(update_status_args other) {
      if (other.is_set_instance_name()) {
        this.instance_name = other.instance_name;
      }
    }""",1
WorldGuardHandler6.java,"""/** * Build a DefaultDomain from a RegionAccessSet. * @param regionAccessSet RegionAccessSet to read * @return DefaultDomain containing the entities from the RegionAccessSet */""","""private DefaultDomain buildDomain(RegionAccessSet regionAccessSet) {
		DefaultDomain owners = new DefaultDomain();

		for(String playerName : regionAccessSet.getPlayerNames()) {
			owners.addPlayer(playerName);
		}

		for(UUID uuid : regionAccessSet.getPlayerUniqueIds()) {
			owners.addPlayer(uuid);
		}

		for(String group : regionAccessSet.getGroupNames()) {
			owners.addGroup(group);
		}

		return owners;
	}""",1
