File,Comment,Code,Coherent
WrapperPlayServerUpdateAttributes.java,Retrieve the collection of attributes associated with the entity. @return The current attributes.,"public List<WrappedAttribute> getAttributes() {
        return handle.getAttributeCollectionModifier().read(0);
    }",1
VmManagerConfig.java,@param defaultResult @return,"public boolean isUseElasticIps() {
        return config.getBoolean(""use-agent-elastic-ips"", false);
    }",1
WithFactory.java,Used by tests of {@link com.google.gwt.place.rebind.PlaceHistoryMapperGenerator}.,"@WithTokenizers({Tokenizer4.class, Place6.Tokenizer.class})
public interface WithFactory extends
  PlaceHistoryMapperWithFactory<TokenizerFactory> {
}",1
SiteStructureGenerator.java,Takes Block Coordinates,"public boolean isInWall(Site site, int x, int y, int scale)
        {
            int width = (scale / SITETOBLOCK);
            int pixelX = (x - site.corners[0][0] * scale - scale / 2 - width / 2) / width;
            int pixelY = (y - site.corners[0][1] * scale - scale / 2 - width / 2) / width;
            boolean ret = pixels.contains(pixelX + 2048 * pixelY);
            if (width <= 1)
            {
                pixelX = (x - 1 - site.corners[0][0] * scale - scale / 2 - width / 2) / width;
                pixelY = (y - 1 - site.corners[0][1] * scale - scale / 2 - width / 2) / width;
                ret = ret || pixels.contains(pixelX + 2048 * pixelY);
                pixelX = (x + 1 - site.corners[0][0] * scale - scale / 2 - width / 2) / width;
                pixelY = (y + 1 - site.corners[0][1] * scale - scale / 2 - width / 2) / width;
                ret = ret || pixels.contains(pixelX + 2048 * pixelY);
            }
            return ret;
        }",0
TreatmentCategorizationWizardPresentation.java,"TreatmentCategorization#splitRange(RangeEdge, double, boolean)","public Pair<RangeEdge> splitRange(final RangeEdge range, final double value, final boolean lowerRangeOpen) {
		ObservableList<DecisionTreeNode> options1 = getOptionsForEdge(range);
		Pair<RangeEdge> ranges = getBean().splitRange(range, value, lowerRangeOpen);
		
		// Ensure options list is preserved for first range
		d_optionsForEdge.remove(range);
		d_optionsForEdge.put(ranges.getFirst(), options1);
		
		// Ensure exclude-node for second range is in the options list
		DecisionTree tree = getBean().getDecisionTree();
		ObservableList<DecisionTreeNode> options2 = createOptionsForChildrenOfNode((ChoiceNode) tree.getEdgeSource(ranges.getSecond()));
		d_optionsForEdge.put(ranges.getSecond(), options2);
		getModelForEdge(ranges.getSecond()).setValue(findLeafNode(options2, null));
		
		return ranges;
	}",0
WrapperPlayServerEntity.java,Retrieve the entity. @param event - the packet event. @return The entity.,"public Entity getEntity(PacketEvent event) {
    	return getEntity(event.getPlayer().getWorld());
    }",1
Wizard.java,Finish,"protected JPanel step6_setup()
	{
		JTextArea introText = new JTextArea();
		introText.setLineWrap(true);
		introText.setWrapStyleWord(true);
		introText.setEditable(false);
		introText.setMargin(new Insets(10, 10, 10, 10));
		introText.setAutoscrolls(true);
		introText.setText(
			""That's all.\n""
			+ ""It allows you to get information on the the running ""
			+ ""simulation.\n""
			+ ""\n""
			+ ""Click the button below to start the Global Inspector ""
			+ ""and go to the next step.""
		);
		
		JScrollPane sclIntroText = new JScrollPane(introText);
					
		JPanel panel = new JPanel();
			panel.setLayout(new BorderLayout(10, 10));
			panel.add(sclIntroText, BorderLayout.CENTER);
			
		return panel;
	}",0
XmlCompressedTreeParser.java,"@see fr.xgouchet.apkxmllib.CompressedXmlParserListener#startElement(java.lang.String, java.lang.String, java.lang.String, fr.xgouchet.apkxmllib.Attribute[])","@Override
	public void startElement(final String uri, final String localName,
			final String qName, final Attribute[] atts) {
		String prefix = getPrefixForUri(uri);

		XmlNode tag = XmlNode.createElement(prefix, localName);

		for (Attribute attr : atts) {
			if (attr.getNamespace() == null) {
				prefix = null; // NOPMD
			} else {
				prefix = getPrefixForUri(attr.getNamespace());
			}

			tag.getContent().addAttribute(prefix, attr.getName(),
					attr.getValue());
		}

		onCreateElement(tag);
	}",1
WrapperPlayServerOpenWindow.java,Retrieve the title of the window.. @return The current Window title,"public String getWindowTitle() {
        return handle.getStrings().read(0);
    }",1
VvrManager.java,Unregister a VVR in the MBean server.  @param vvr VVR to unregister,"private final void unregisterVvrManagerMXBean() {
        jmxLock.lock();
        try {
            if (vvrManagerObjName != null) {
                mbeanServer.unregisterMBean(vvrManagerObjName);
                vvrManagerObjName = null;
            }
        }
        catch (final Throwable t) {
            // Ignored
            LOGGER.warn(""Error while unregistering the VVR manager MXBean"", t);
        }
        finally {
            jmxLock.unlock();
        }
    }",1
WebRequestContext.java,"Gets some request parameter as <code>Object<code>. This method may be used when you have to get some value of a <i>multipartform-data<i> request, like a image of file. <br>  @param parameter String @return Object","public Object getObjectParameter(String parameter)
	{
		return this.query.get(parameter);
	}",1
ZergOverlordManager.java,We know at least one enemy building location.,"private static void actWhenWeKnowEnemy(AUnit overlord) {
//        Position goTo = AtlantisMap.getMainBaseChokepoint();
//        if (goTo == null) {
//            goTo = Select.mainBase();
//        }
//
//        unit.setTooltip(""Retreat"");
//        if (goTo != null && goTo.distanceTo(unit) > 3) {
//            unit.setTooltip(""--> Retreat"");
//            unit.move(goTo, false);
//        }

        APosition medianUnitPosition = ASquadManager.getAlphaSquad().getMedianUnitPosition();
        if (medianUnitPosition != null) {
            if (overlord.distanceTo(medianUnitPosition) > 2.5) {
                overlord.move(medianUnitPosition, UnitActions.MOVE);
            }
        }
    }",0
XmppMsg.java,"If the last char in a given string is newline, return a string without the newline as last char  @param str @return","private static String removeLastNewline(String str) {
        int strlen = str.length();
        if (strlen == 0) {
            return str;
        }
        
        int lastNewline = str.lastIndexOf(""\n"");
        if (strlen == lastNewline + 1) {
            return str.substring(0, strlen-1);            
        } else {
            return str;
        }
    }",1
ZMQ.java,"Override TCP_KEEPCNT socket option (where supported by OS). The default value -1 will skip all overrides and do the OS default.  @param value The value of 'ZMQ_TCP_KEEPALIVE_CNT' defines the number of keepalives before death. @return true if the option was set, otherwise false.","public boolean setTCPKeepAliveCount(long value)
        {
            return setSocketOpt(zmq.ZMQ.ZMQ_TCP_KEEPALIVE_CNT, Long.valueOf(value).intValue());
        }",1
WapRequestBase.java,currently throws no exception,"public ResponseBase execute()
        throws AlipayException
    {
        try
        {
            String params = Request.Get(this.toURL())
                .execute()
                .returnContent()
                .asString();

            Properties prop = parseHttpParam(params);
            if (prop.getProperty(KEY_RES_ERROR)!=null)
                throw(
                    new AlipayException(
                        prop.getProperty(KEY_RES_ERROR_MSG)
                            .toUpperCase()
                            .replace(' ','_')
                ));
            // else
            prop.putAll(parseXML(prop.getProperty(KEY_RES_DATA)));

            return(new ResponseBase(params, prop));
        }
        catch (IOException ex)
        {
            throw(new AlipayException(ex));
        }
    }",0
TextView.java,Convenience method to avoid having to call {@link #findMatchingTerminator(String)} and {@link #isUnsolicitedResponse(int)},"public boolean isUnsolicitedResponse(String response)
	{
		int i = findMatchingTerminator(response);
		return isUnsolicitedResponse(i);
	}",0
AbstractStage.java,This method is threadsafe.,"public StageState getCurrentState() {
		return currentState;
	}",0
WrapperPlayServerWindowItems.java,Set the ID of the window which is being updated. <p> Use 0 for the player inventory. @param value - new value.,"public void setWindowId(byte value) {
        handle.getIntegers().write(0, (int) value);
    }",1
VOGeoServerContrastEnhancementNormalizeRedTest.java,Creates the channel selection object.  @param styleFactory the style factory @param contrastMethod the contrast method @return the channel selection,"private ChannelSelection createChannelSelection(StyleFactoryImpl styleFactory,
            ContrastMethod contrastMethod) {
        ContrastEnhancement contrastEnhancement = (ContrastEnhancement) styleFactory
                .contrastEnhancement(null, contrastMethod.name());

        FilterFactory ff = CommonFactoryFinder.getFilterFactory();

        Map<String, Expression> options = contrastEnhancement.getOptions();
        options.put(""algorithm"", ff.literal(""StretchToMinimumMaximum""));
        options.put(""minValue"", ff.literal(""1""));
        options.put(""maxValue"", ff.literal(""5""));

        SelectedChannelType channelType = styleFactory.createSelectedChannelType(""channel name"",
                contrastEnhancement);
        SelectedChannelType[] channels = new SelectedChannelType[3];
        channels[0] = channelType;
        channels[1] = channelType;
        channels[2] = channelType;
        ChannelSelection channelSelection = styleFactory.createChannelSelection(channels);
        return channelSelection;
    }",1
X509Signature.java,The random number generator for the shared secrets.,"public SecureRandom getSecureRandom()
  {
    return _secureRandom;
  }",1
WrapperPlayServerSpawnEntity.java,Retrieve the optional speed y. <p> This is ignored if {@link #getObjectData()} is zero. @return The optional speed y.,"public double getOptionalSpeedY() {
        return handle.getIntegers().read(5) / 8000.0D;
    }",1
GridNodeConfiguration.java,"add config, but overwrite capabilities.","private void loadFromJSON(String resource) {
    try {
      JSONObject base = JSONConfigurationUtils.loadJSON(resource);

      if (base.has(""capabilities"")) {
        capabilities = new ArrayList<DesiredCapabilities>();
        JSONArray a = base.getJSONArray(""capabilities"");
        for (int i = 0; i < a.length(); i++) {
          JSONObject cap = a.getJSONObject(i);
          DesiredCapabilities c = new DesiredCapabilities();
          for (Iterator iterator = cap.keys(); iterator.hasNext();) {
            String name = (String) iterator.next();
            c.setCapability(name, cap.get(name));
          }
        }
      }

      JSONObject o = base.getJSONObject(""configuration"");
      for (Iterator iterator = o.keys(); iterator.hasNext();) {
        String key = (String) iterator.next();
        Object value = o.get(key);
        if (value instanceof JSONArray) {
          JSONArray a = (JSONArray) value;
          List<String> as = new ArrayList<String>();
          for (int i = 0; i < a.length(); i++) {
            as.add(a.getString(i));
          }
          configuration.put(key, as);
        } else {
          configuration.put(key, o.get(key));
        }
      }

    } catch (Throwable e) {
      throw new GridConfigurationException(""Error with the JSON of the config : "" + e.getMessage(),
          e);
    }
  }",0
XmlUtilities.java,Array of String[] matching each XPath expression @param node node to search under. Top body node @param wantedXpathEntries @return @throws Exception,"public static String[][] extractXpathEntries( Node node, String[] wantedXpathEntries ) throws Exception {

        List<String[]> values = new ArrayList<String[]>( wantedXpathEntries.length );
        for( String expression : wantedXpathEntries ) {
            values.add( getByXpath( node, expression ) );
        }
        return values.toArray( new String[values.size()][] );
    }",1
WrapperPlayServerEntityEquipment.java,Set named Entity ID. @param value - new value.,"public void setEntityId(int value) {
        handle.getIntegers().write(0, value);
    }",1
ZMQ.java,@return Major version number of the ZMQ library.,"public static int getMajorVersion()
    {
        return zmq.ZMQ.ZMQ_VERSION_MAJOR;
    }",1
ZMQ.java,"Sets the timeout for send operation on the socket. If the value is 0, send will return immediately, with a false if the message cannot be sent. If the value is -1, it will block until the message is sent. For all other values, it will try to send the message for that amount of time before returning with false and an EAGAIN error.  @param value Timeout for send operation in milliseconds. Default -1 (infinite) @return true if the option was set, otherwise false. @see #getSendTimeOut()","public boolean setSendTimeOut(int value)
        {
            return setSocketOpt(zmq.ZMQ.ZMQ_SNDTIMEO, value);
        }",1
WorkflowStateSubmissionElement.java,@see org.openmrs.module.htmlformentry.element.HtmlGeneratorElement#generateHtml(org.openmrs.module.htmlformentry.FormEntryContext),"@Override
	public String generateHtml(FormEntryContext context) {
		StringBuilder ret = new StringBuilder();
		if (label != null) {
			ret.append(label);
		}
		ret.append(widget.generateHtml(context));
		return ret.toString();
	}",1
XmlWriterUtilTest.java,"Test method for {@link org.codehaus.plexus.util.xml.XmlWriterUtil#writeLineBreak(org.codehaus.plexus.util.xml.XMLWriter, int, int)}.  @throws Exception if any","public void testWriteLineBreakXMLWriterIntInt()
        throws Exception
    {
        XmlWriterUtil.writeLineBreak( xmlWriter, 10, 2 );
        writer.close();
        assertTrue( StringUtils.countMatches( output.toString(), XmlWriterUtil.LS ) == 10 );
        assertTrue( StringUtils.countMatches( output.toString(), StringUtils
            .repeat( "" "", 2 * XmlWriterUtil.DEFAULT_INDENTATION_SIZE ) ) == 1 );
    }",1
X11PlatformFactory.java,Implementation of NativePlatformFactory for X11 platform,"class X11PlatformFactory extends NativePlatformFactory {

    @Override
    protected boolean matches() {
        String display = AccessController.doPrivileged(
                (PrivilegedAction<String>) () -> System.getenv(""DISPLAY""));
        return display != null;
    }

    @Override
    protected int getMajorVersion() {
        return 1;
    }

    @Override
    protected int getMinorVersion() {
        return 0;
    }

    @Override
    protected NativePlatform createNativePlatform() {
        return new X11Platform();
    }

}",1
WorldGenMTreeBase.java,"@param leafBlock Blocks.leaves = oak, spruce, birch, jungle.  Blocks.leaves2 = acacia, dark oak @param woodBlock Blocks.log = oak, spruce, birch, jungle.  Blocks.log2 = acacia, dark oak @param leafBlockMeta 0 = oak, acacia, 1 = spruce, dark oak, 2 = birch, 3 = jungle @param woodBlockMeta 0 = oak, acacia, 1 = spruce, dark oak, 2 = birch, 3 = jungle @param minH Minimum height of the tree trunk @param maxH Maximum height of the tree trunk @param notify False for world generation, true for saplings","public WorldGenMTreeBase(Block leafBlock, Block woodBlock, int leafBlockMeta, int woodBlockMeta, int minH, int maxH, boolean notify)
    {
    	super(notify);
        leaves = leafBlock;
        wood = woodBlock;
        woodMeta = woodBlockMeta;
        leafMeta = leafBlockMeta;
        minHeight = minH;
        maxHeight = maxH;
        notifyFlag = notify;
    }",1
WrapperPlayServerSetSlot.java,Set the index of the slot that should be changed. @param value - new value.,"public void setSlot(short value) {
        handle.getIntegers().write(1, (int) value);
    }",1
WBSType.java,Sets the value of the summaryBaselineInProgressActivityCount property.  @param value allowed object is {@link Integer },"public void setSummaryBaselineInProgressActivityCount(Integer value)
   {
      this.summaryBaselineInProgressActivityCount = value;
   }",1
ZMQ.java,"Sets the SOCKS5 proxy address that shall be used by the socket for the TCP connection(s). Does not support SOCKS5 authentication. If the endpoints are domain names instead of addresses they shall not be resolved and they shall be forwarded unchanged to the SOCKS proxy service in the client connection request message (address type 0x03 domain name).  @param proxy @return true if the option was set, otherwise false. @see #getSocksProxy()","public boolean setSocksProxy(byte[] proxy)
        {
            return setSocketOpt(zmq.ZMQ.ZMQ_SOCKS_PROXY, proxy);
        }",1
WorldUtilities.java,Gets the NMS entity from a bukkit entity.  @param inEntity  The bukkit entity @return          NMS entity,"public static EntityLiving getNMSEntity(org.bukkit.entity.LivingEntity inEntity)
	{
		return ((CraftLivingEntity)inEntity).getHandle();
	}",1
ZoneNodeObject.java,Requests that the specified entry be updated in the <code>hostedZones<code> set. The set will not change until the event is actually propagated through the system.,"@Generated(value={""com.threerings.presents.tools.GenDObjectTask""})
    public void updateHostedZones (HostedZone elem)
    {
        requestEntryUpdate(HOSTED_ZONES, hostedZones, elem);
    }",1
YTPlayer.java,"When DB is changed by YTPlayer. So, other UI module may need to update look and feel accordingly.","void onDbUpdated(DBUpdateType type);
    }

    // see ""http://developer.android.com/reference/android/media/MediaPlayer.html""
    public enum MPState {
        INVALID,
        IDLE,
        INITIALIZED,
        PREPARING,
        PREPARED_AUDIO, // This is same with MediaPlayer's PREPARED state
        PREPARED,       // MediaPlayer is prepared + SurfaceHolder for video is prepared.
        STARTED,
        STOPPED,
        PAUSED,
        PLAYBACK_COMPLETED,
        END,
        ERROR
    }",1
XMLLibImpl.java,Escapes the reserved characters in a value of an attribute  @param value Unescaped text @return The escaped text,"public String escapeAttributeValue(Object value)
    {
        String text = ScriptRuntime.toString(value);

        if (text.length() == 0) return """";

        XmlObject xo = XmlObject.Factory.newInstance();

        XmlCursor cursor = xo.newCursor();
        cursor.toNextToken();
        cursor.beginElement(""a"");
        cursor.insertAttributeWithValue(""a"", text);
        cursor.dispose();

        String elementText = xo.toString();
        int begin = elementText.indexOf('""');
        int end = elementText.lastIndexOf('""');
        return elementText.substring(begin + 1, end);
    }",1
WrapperPlayServerSpawnEntityLiving.java,Retrieve the x position of the object. <p> Note that the coordinate is rounded off to the nearest 132 of a meter. @return The current X,"public double getX() {
        return handle.getIntegers().read(2) / 32.0D;
    }",1
WFSPTRCAPS.java,Specifies the number of retract bins (zero if not supported).,"private int getRetractBins() {
		return retractBins.intValue();
	}",1
VMJobRequest.java,Set the image type  @param data The image type,"public void setImage(VMImageType data) {
        this.items.put(TankConstants.KEY_IMAGE, data);
    }",1
WorkerManager.java,Performs a deep copy on <i>other<i>.,"public add_worker_result(add_worker_result other) {
      __isset_bit_vector.clear();
      __isset_bit_vector.or(other.__isset_bit_vector);
      this.success = other.success;
      if (other.is_set_ne()) {
        this.ne = new NebuException(other.ne);
      }
    }",1
XMLPersistenceTest.java,Should throw an exception when the data to marshal doesn't validate against the schema @throws IOException @throws ValidationException,"@Test  (enabled=true, expectedExceptions=ValidationException.class)
    public void exportDoesntValidate() throws IOException, ValidationException{ 
        XMLPersistence.marshal(illegalComp(), 
        		               new File(""testExportDoesntValidate.xml""));
    }",1
VvrManager.java,Stop the VVR provided according to its started flag afterward the function,"private final void stopVvr(final Vvr vvr) {
        // Stop the VVR (if started)
        if (vvr.isStarted()) {
            try {
                vvr.doStop(false);
            }
            catch (final Throwable t) {
                // Ignored
                LOGGER.warn(""Error while stopping "" + vvr, t);
            }
        }
    }",1
WrapperPlayServerEntityStatus.java,Retrieve the entity ID. @return The current Entity ID,"public int getEntityId() {
        return handle.getIntegers().read(0);
    }",1
XMultiColumnListView.java,Enable or disable auto load more feature when scroll to bottom.  @param enable,"public void setAutoLoadEnable(boolean enable) {
        mEnableAutoLoad = enable;
    }",1
WXDomManager.java,"Invoke the {@link WXDomStatement} for removing the event listener of the corresponding {@link WXDomObject}. @param instanceId {@link com.taobao.weex.WXSDKInstance#mInstanceId} for the instance @param ref {@link WXDomObject#ref} of the dom. @param type the type of the event, this may be a plain event defined in {@link com.taobao.weex.ui.component.WXEventType} or a gesture defined in {@link com.taobao .weex.ui.view.gesture.WXGestureType}","void removeEvent(String instanceId, String ref, String type) {
    if (!isDomThread()) {
      throw new WXRuntimeException(""RemoveEvent operation must be done in dom thread"");
    }
    WXDomStatement statement = mDomRegistries.get(instanceId);
    if (statement == null) {
      return;
    }
    statement.removeEvent(ref, type);
  }",1
XBaseAdapter.java,Whether the pull is loaded,"public boolean isLoadingMoreEnabled() {
        return loadingMoreEnabled;
    }",1
WorkQueueFrontier.java,"Accommodate any changes in retirement-determining settings (like total-budget or force-retire changesoverlays.  (Essentially, exists to be called from tools like the UI Scripting Console when the operator knows it's necessary.)","public void reconsiderRetiredQueues() {

        // The rules for a 'retired' queue may have changed; so,
        // unretire all queues to 'inactive'. If they still qualify
        // as retired/overbudget next time they come up, they'll
        // be re-retired; if not, they'll get a chance to become
        // active under the new rules.
        
        // TODO: Do this automatically, only when necessary.
        
        String key = getRetiredQueues().poll();
        while (key != null) {
            WorkQueue q = (WorkQueue)this.allQueues.get(key);
            if(q != null) {
                unretireQueue(q);
                q.makeDirty();
            }
            key = getRetiredQueues().poll();
        }
    }",1
ZStreamingQuoteControl.java,getInstrumentsList - private method to get Instruments List for streaming quotes @return Instruments List,"private List<String> getInstrumentTokensList(){
		String[] instrumentsArr = ZStreamingConfig.getInstrumentTokenArr();
		List<String> instrumentList = Arrays.asList(instrumentsArr);
		System.out.println(""ZStreamingQuoteControl.getInstrumentTokensList(): Subscribe Instrument Tokens: "" + instrumentList);
		
		return instrumentList;
	}",1
WXBaseCircleIndicator.java,@param circlePadding the circlePadding to set,"public void setCirclePadding(float circlePadding) {
    this.circlePadding = circlePadding;
  }",1
YTHackTest.java,@param quality Quality value. See YTQUALITY_SCORE_XXX @param exact true : exact matching is required. false : best-fit is found.,"public YtVideo
    getVideo(int quality, boolean exact) {
        assert(0 <= quality && quality <= 100);
        if (null == mYtr)
            return null;

        // Select video that has closest quality score
        YtVideoElem ve = null;
        int curgap = -1;
        for (YtVideoElem e : mYtr.vids) {
            if (YTQSCORE_INVALID != e.qscore
                && isPlayableOnDevice(e)) {
                int qgap = quality - e.qscore;
                qgap = qgap < 0? -qgap: qgap;
                if (null == ve || qgap < curgap) {
                    ve = e;
                    curgap = qgap;
                }
            }
        }

        if (null == ve
            || (exact && 0 != curgap))
            return null;
        else
            return new YtVideo(ve.url,
                               ve.type.type == ElemType.StreamType.VIDEO);
    }",1
WatchDataSourceImplTest.java,Tests the <code>clear()<code> method.  @throws Exception if the test fails,"@Test public void testClear() throws Exception {
        final int DCS = WatchDataSourceImpl.DEFAULT_COLLECTION_SIZE;
        WatchDataSourceImpl impl = new WatchDataSourceImpl();
        impl.setID(""watch"");
        impl.setConfiguration(EmptyConfiguration.INSTANCE);

        for (int j = 0; j < DCS; j++) {
            impl.addCalculable(new Calculable());
        }",1
WpadProxySearchStrategy.java,Constructor,"public WpadProxySearchStrategy() {
    super();
  }",0
WindowManagerService.java,Return the list of Windows from the passed token on the given Display. @param token The token with all the windows. @param displayContent The display we are interested in. @return List of windows from token that are on displayContent.,"WindowList getTokenWindowsOnDisplay(WindowToken token, DisplayContent displayContent) {
        final WindowList windowList = new WindowList();
        final int count = token.windows.size();
        for (int i = 0; i < count; i++) {
            final WindowState win = token.windows.get(i);
            if (win.getDisplayContent() == displayContent) {
                windowList.add(win);
            }
        }
        return windowList;
    }",1
WSDLService.java,"Service type : WSDl, REST ... @return","public String getType(){
		return type;
	}",0
VmstaxServiceImpl.java,@param parsers,"public void setParsers(List<VmstaxParser> parsers) {
		this.parsers = parsers;
	}",1
WrapperPlayServerScoreboardTeam.java,Set whether or not friendly fire is enabled. <p> A team must be created or updated. @param value - new value.,"public void setFriendlyFire(byte value) {
    	handle.getIntegers().write(1, (int) value);
    }",1
XOMUserObjectType.java,"Encapsulation - All manipulation of an object's state is done through these methods. Inheritance - If this type doesn't have handlers for these methods, control is passed to its supertype.","public boolean canDelete(XNContext ctx, XOMUserObject instance) {
		return true;
	}",0
VmManagerConfig.java,@return the provider classname. should be an instance of IDatabase,"public String getResultsProvider() {
        String string = config.getString(""results/provider"");
        if (string != null) {
            try {
                return string;
            } catch (Exception e) {
                LOG.error(e.toString());
            }
        }
        return ""com.intuit.tank.persistence.databases.AmazonDynamoDatabaseDocApi"";
    }",1
WhoisListener.java,@param plugin the PurpleIRC plugin @param ircBot,"public WhoisListener(PurpleIRC plugin, PurpleBot ircBot) {
        this.plugin = plugin;
        this.ircBot = ircBot;
    }",1
WrathSpawnerLogic.java,Gets the entity name that should be spawned.,"public String getEntityNameToSpawn() {
        return this.mobID;
    }",1
YangProblem.java,@param annotation @param position,"public YangProblem(YangSyntaxAnnotation annotation, Position position) {
        this.annotation = annotation;
        this.position = position;
    }",1
AbstractCalendarView.java,"Method replicates the simple logic from JmsTemplate doReceive MessageConsumer, long.","private Message doReceive(MessageConsumer consumer, long timeout) throws JMSException {

        if (timeout == RECEIVE_TIMEOUT_NO_WAIT) {
            return consumer.receiveNoWait();
        } else if (timeout > 0) {
            return consumer.receive(timeout);
        } else {
            return consumer.receive();
        }
    }",0
Wakelock.java,returns a string representation of the data,"public String getData(long totalTime)
	{
		return this.formatDuration(getDuration()) 
			+ "" Count:"" + getCount()
			+ "" "" + this.formatRatio(getDuration(), totalTime);
	}",1
AbsEntityCursor.java,observers,"@Override
    public void registerContentObserver(ContentObserver observer) {
        cursor.registerContentObserver(observer);
    }",0
VoStreamCallback.java,@param controller,"public VoStreamCallback(IMangoVoRestController<VO, MODEL, DAO> controller){
		this.controller = controller;
	}",1
WXSDKEngine.java,"Deprecated  Use {@link #initialize(Application, InitConfig)} instead.","@Deprecated
  public static void init(Application application) {
    init(application, null);
  }",0
ZWindow.java,Dirty hack! Calculate the length of the framebuffer excluding the last line containing the prompt.  @return length of the text in the buffer without the prompt.,"public int noPrompt() {
		int ret = cursor - 1; // Put ret on the last character.
		if (ret < 0) {
			return cursor;
		}
		while (ret > 0 && frameBuffer[ret] == ' ') {
			ret--;
		}
		if (ret > 1 && frameBuffer[ret] == '>') {
			ret--;
		}
		else {
			// No idea what this is ... better safe than sorry.
			return cursor;
		}
		while (ret > 0 && frameBuffer[ret] == '\n') {
			// Remove all trailing newlines.
			ret--;
		}
		ret++; // Because we x-ed the last real character.
		return ret;
	}",1
VMKillRequest.java,Constructor  @param provider The virtual machine environment @param region The region for the virtual machine @param size The size of the virtual machine,"public VMKillRequest(VMProvider provider, String instanceId) {
        super(provider);
        List<String> instances = new ArrayList<String>();
        instances.add(instanceId);
        this.setInstances(instances);
    }",1
ZKMetadataAccessor.java,Retrieve the metadata stored at the node @return byte array containing the metadata @throws IOException,"@Override
    public byte[] getMetadata() throws IOException {
        checkClosedOrInError(""createOrUpdateMetadata"");
        String zkPath = getZKPath();
        LOG.debug(""Getting application specific metadata from {}"", zkPath);
        try {
            Stat currentStat = readerZKC.get().exists(zkPath, false);
            if (currentStat == null) {
                return null;
            } else {
                return readerZKC.get().getData(zkPath, false, currentStat);
            }
        } catch (InterruptedException ie) {
            throw new DLInterruptedException(""Error reading the max tx id from zk"", ie);
        } catch (Exception e) {
            throw new IOException(""Error reading the max tx id from zk"", e);
        }
    }",1
YoutubeEventClassifier.java,detect probable Class of a json String from YouTube. @param json json @return Class,"public static Class detectClass(String json) {
    Objects.requireNonNull(json);
    Preconditions.checkArgument(StringUtils.isNotEmpty(json));

    ObjectNode objectNode;
    try {
      objectNode = (ObjectNode) mapper.readTree(json);
    } catch (IOException ex) {
      ex.printStackTrace();
      return null;
    }

    if (objectNode.findValue(""kind"") != null && objectNode.get(""kind"").toString().equals(VIDEO_IDENTIFIER)) {
      return Video.class;
    } else if (objectNode.findValue(""kind"") != null && objectNode.get(""kind"").toString().contains(CHANNEL_IDENTIFIER)) {
      return com.google.api.services.youtube.model.Channel.class;
    } else {
      return ObjectNode.class;
    }
  }",1
XyzOrder.java,@param orderId The orderId,"@JsonProperty(""orderId"")
    public void setOrderId(String orderId) {
        this.orderId = orderId;
    }",1
XmlTreeParser.java,@return the root node,"public XmlNode getRoot() {
		if (mRoot != null) {
			mRoot.reorderDocumentChildren();
		}
		return mRoot;
	}",1
XMLList.java,@param object @param property,"void setTargets(XMLObjectImpl object, javax.xml.namespace.QName property)
    {
        targetObject = object;
        targetProperty = property;
    }",1
WrapperPlayClientFlying.java,"Retrieve the ground state. <p> True if the client is on the ground, false otherwise. @return The current On Ground","public boolean getOnGround() {
        return handle.getSpecificModifier(boolean.class).read(0);
    }",1
X509CertSelector.java,"Returns the subjectPublicKey criterion. The <code>X509Certificate<code> must contain the specified subject public key. If <code>null<code>, no subjectPublicKey check will be done.  @return the subject public key to check for (or <code>null<code>) @see #setSubjectPublicKey","public PublicKey getSubjectPublicKey() {
        return subjectPublicKey;
    }",1
WordWrapUtils.java,Sets the word wrap property of all editors of a given workbench window.  @param window Workbench window in which the editors will be altered @param state Desired state of word wrap @author Florian We?ling <flo@cdhq.de>,"public static void setWordWrapInWindow(IWorkbenchWindow window, boolean state) {
        if (window == null) {
            return;
        }

        IWorkbenchPage page = window.getActivePage();

        // iterate all open editors
        IEditorReference[] editors = page.getEditorReferences();

        for (IEditorReference e : editors) {
            // get editor and reactivate it
            IEditorPart editor = e.getEditor(true);

            WordWrapUtils.setWordWrap(editor, state);
        }
    }",1
